ID;Nº veces alquilado
16385911;2
15602465;3
9645958;16
4693510;33
16450104;7
6397813;64
16024684;10
16332853;0
16856463;6
11249262;18
9401881;103
943199;38
1092508;75
5705675;5
2093147;99
17047018;8
12951126;72
10715697;57
10264484;42
1870994;231
5866505;114
2144017;27
6387909;94
5063122;3
3859311;0
2064355;1
5925792;0
11216715;19
15159870;9
14086902;65
15923244;1
925250;228
745728;37
14736780;8
14408572;69
16373151;0
17120797;0
17260447;0
16446427;0
112650;25
6910714;0
3289297;0
16099396;7
11672889;0
679602;93
12487230;17
15337778;0
9940226;71
5847479;54
13889853;7
4453221;55
17949387;0
5263813;38
4202559;4
12560440;2
16376241;24
13523658;1
10939061;31
10086783;18
14802414;1
644589;39
12119542;6
7321356;0
12900061;10
18033542;0
11484627;27
8031140;32
9948875;9
12576942;1
9768066;14
16876922;4
6533726;0
7387015;40
17811768;1
15528406;1
15877596;19
5552409;38
8970229;57
16524541;10
6229827;20
14542638;61
17730360;1
7528595;15
7119614;30
17261189;0
4714896;3
981368;0
9711735;0
12755249;9
9222136;0
16376985;0
1886492;9
12486228;50
16638175;2
6643468;3
14366176;38
16257041;0
11658250;0
10151490;0
13517599;9
11095680;32
15674790;1
17925814;0
10421048;6
16586287;0
6987048;1
4022504;79
15324344;7
16178361;3
729905;46
11938020;4
17233769;1
4585506;18
7357466;0
9950784;6
10611545;5
4089487;1
17050866;1
15504836;0
5717758;2
6702342;0
17261772;7
10067937;30
4300491;11
11713293;12
263748;48
1362331;39
15036391;3
17539368;6
17789099;0
11622713;48
1471141;4
1010491;0
3026169;1
546909;6
11027731;0
1634284;0
9114843;0
1527480;1
5915732;1
1842741;4
2982199;4
1010328;1
3172293;1
10354583;41
14645004;0
11166224;0
5890231;80
9164800;15
10460250;17
578517;0
10939802;8
12091433;2
4384036;168
12088237;6
11195878;32
17277632;0
16991904;1
15609190;13
4595512;3
17045224;0
616027;62
5318935;14
9722852;6
14326171;0
8684129;8
10626081;32
16067646;15
1057529;1
14099990;0
11447498;2
17324832;0
17542987;1
5155333;10
11860214;14
15110493;3
17948791;0
814870;14
17718074;0
14832620;5
5198523;1
7524816;2
8961659;6
12461837;0
6655153;3
17489494;0
13134188;1
9379434;4
4907031;12
21548;3
15232562;13
14018721;0
4684370;3
17959684;0
1112289;58
11644221;1
6257288;7
404188;32
17952021;0
8788400;5
9793852;11
11600700;24
16295252;4
10795300;0
14890317;10
12009265;0
14227311;0
10853036;26
16971324;4
3651327;5
6579059;0
13762309;6
11413886;30
6413102;3
16868660;1
14851812;4
16869068;7
2192321;34
17355355;1
18031164;0
3314617;2
10680552;21
12504137;0
14660403;6
17469259;4
5600423;2
16204437;0
17245571;1
15331684;10
7258543;26
13687099;39
15819081;7
11557182;0
18020469;0
9011586;4
5331882;3
17539277;0
10648853;5
17733934;1
10717396;39
17249686;0
1308117;0
15389452;0
13517427;23
13726727;27
17859877;0
14067579;0
16140561;5
3711301;9
17128102;0
6773460;0
15007549;6
5596172;46
17353948;3
10470073;1
9348856;2
627873;166
6720500;0
1213169;10
15757008;0
17042796;5
707153;36
10154799;1
13124184;0
18092701;0
11509649;35
13120503;16
7932151;13
1165954;8
7041758;1
9543295;0
11689519;51
3941293;3
15764004;13
12215755;6
9658338;5
17835898;1
17881189;0
6969504;0
17582431;1
10883098;16
4658430;32
15544220;8
446750;15
14391350;0
16358569;3
7445971;4
9856865;2
1044139;22
9126200;2
11611126;26
546724;0
14811421;5
16433001;1
6848997;3
17314641;8
1665067;2
4269287;6
16565814;4
16721576;0
16597499;20
13182402;6
12651055;7
16407005;0
8743354;5
6987552;12
13645923;0
5026071;0
6888338;0
6512631;26
6191812;4
14913490;0
13820541;0
16362057;8
10778858;1
10524194;48
2265000;38
15899424;16
10678539;5
13752560;1
16224388;3
4994724;6
15367140;10
5804900;0
548353;0
5748546;69
11727703;4
537894;13
11703193;22
6475132;1
15612603;7
17914341;0
16083537;0
8659944;81
7333833;1
14050058;0
1065075;2
956245;75
15474801;6
16095128;2
17135808;0
9729414;2
13072220;0
13395349;6
8765011;29
14067089;7
6456840;74
13340206;15
13755382;0
11587823;0
14725221;25
5842189;0
17901250;0
1343630;18
11890062;13
12984792;1
1959335;136
15194284;10
9712698;0
13131909;0
9022672;100
6789665;28
891760;133
12050912;0
14737116;3
9122942;5
5740305;28
17306054;0
9397754;14
1741142;81
15984516;0
14976208;0
14567517;2
14465432;14
17130106;12
16609927;1
15452280;2
4089145;21
4213974;2
5384187;39
2300587;0
16490359;2
7399754;6
17250344;6
408526;0
16041981;8
11819477;7
2224346;12
16438966;15
15985442;60
13938086;50
13393962;2
10819883;2
11470265;0
6749612;35
15932270;0
10026111;104
15637385;2
15503860;1
16931014;0
11040926;70
15660907;15
13311742;2
14528637;1
8375703;0
6752421;22
2429928;0
6367969;0
1964003;3
15793964;3
6478676;2
14862987;0
6711954;6
12219745;0
17758332;0
522563;39
7994589;20
89954;136
17549836;0
12436556;7
5027269;10
7254901;6
17116211;0
13018893;69
8529001;1
3973113;22
12399919;1
6715953;35
7845373;25
2143865;8
9500386;2
3778195;15
2143824;69
6549290;9
793618;216
994326;17
8470935;56
1333817;70
3861217;0
14102157;19
4246928;277
402546;8
1877802;116
4176704;68
17912304;0
14729475;3
13880039;55
1786233;213
17687330;0
7796534;3
14987475;9
2254525;39
158950;14
13037516;13
16839003;2
3861047;2
14150770;2
13954704;0
12050771;4
3299761;147
15980723;6
13356450;45
805129;24
18071457;0
11092119;59
4721837;143
17500699;2
5417939;36
12866986;13
11329943;36
947169;81
5722694;40
4222180;267
16894800;2
322548;20
7436606;52
13095346;15
16264717;1
9209376;82
10064178;0
16811997;3
3737504;184
8271984;16
17643947;1
2468810;23
1017521;53
3288902;118
11579149;0
17520570;3
5356988;96
6608827;31
5278909;20
7701883;73
8422607;54
1639547;12
14025467;29
4718925;127
2863545;80
13789569;26
17988323;0
6912675;9
4074892;12
9445875;42
8594717;19
629194;131
16348284;0
17688829;4
6551455;115
7684478;133
10174590;3
12219364;7
4336193;51
7713939;16
14287040;1
10585405;27
13909777;29
12684626;29
8443684;64
5810513;4
16518897;1
2224423;44
17367117;0
8692135;23
3264806;9
17959648;0
1380045;22
7353509;4
6084346;96
882832;187
17811909;0
1383366;17
37716;0
15900035;2
8809189;0
229664;331
5120000;124
8367333;39
12760488;23
17508264;7
15185895;10
17844827;0
10146593;3
12245230;33
10358490;46
16601321;3
15000982;9
8805608;3
2162534;167
15488731;19
3386099;159
13196254;34
14263958;50
773861;86
6542435;1
15716931;26
17153112;7
4595967;47
15951317;28
17301242;1
9212192;23
9274906;29
8064917;20
4755562;48
14061859;0
531286;0
12516573;58
9891567;16
2258470;1
8528434;0
752424;97
17708483;0
30478;3
9638804;18
17363438;6
9433148;29
13149529;74
17950551;0
874863;18
12733322;61
12371589;15
1981286;300
17554419;0
16230330;3
1152744;16
15562393;18
16907395;6
9821830;80
1463763;7
16863610;0
7321181;4
4470603;20
14233157;0
1320674;73
17955701;0
4613701;16
13991048;0
12381563;3
15265126;0
11955982;1
16645708;2
13273213;42
17750115;0
819738;21
3858506;21
17955467;0
5921173;0
4667121;5
13448621;13
14232900;0
1978094;2
14086777;0
16001022;21
828383;70
15114559;12
12129751;18
16487860;6
18017383;0
8547245;36
10051487;6
17290980;3
14104036;0
14712371;32
12278650;81
458674;10
4692669;6
14359282;7
9575680;43
9161675;0
15350014;16
11833441;30
18040686;0
1959002;16
14561759;1
8715418;93
1101760;188
13916899;36
282195;6
17691035;0
6070267;32
15482866;1
1158261;2
15353442;0
14091349;14
3908928;298
297017;14
13582305;14
16252782;14
15450153;9
18107706;0
1199341;9
5760626;8
17313635;1
5795837;73
9193422;9
16223120;11
14950717;22
1283907;28
183309;5
3599475;6
16760648;0
6622608;18
17510154;3
5428565;71
10424707;23
526162;1
5300343;51
82681;3
5488929;54
13445117;1
11431731;0
2195187;13
17619303;3
8574490;39
12642987;0
14586191;8
9408697;2
12492955;4
11834280;38
361488;0
14964624;2
1778069;42
17870605;0
9742417;28
11114121;14
12576602;0
16217850;6
16388405;1
13576670;12
5909750;0
8768964;0
14054796;0
7943013;3
16585057;0
12271222;34
15669581;7
661688;77
16226754;9
3580425;34
12421167;36
2136172;9
13651749;0
6825302;62
9789320;13
840479;3
2907259;147
13171791;18
16282155;3
15023376;9
967421;96
11236114;1
9536885;0
11960656;0
16269911;4
18039437;0
14945795;12
11691097;71
10845504;4
17725367;2
17330628;10
2053690;1
2604925;5
1895368;3
4613415;2
16822072;6
7659665;42
1958786;8
6543624;12
16806308;14
16361545;6
13791876;2
10845135;1
3765699;1
15068266;4
12086094;39
17614398;0
15122071;1
2472459;8
17803636;2
5836616;10
17170743;0
3046213;0
13793668;1
17468642;0
16993980;17
3691867;173
16328863;0
10914226;1
12288596;0
17645361;0
2302853;29
2349381;7
2156286;13
16936724;1
1046271;92
2064076;2
17168592;6
2156218;15
11291438;61
15491143;1
5129219;98
4400375;106
11154549;77
2953843;63
852654;71
16413358;10
748854;94
1139512;26
369233;5
375472;101
2912418;1
13149669;0
15400154;3
12901132;42
17787904;0
5642057;47
5047800;2
1263062;161
1934042;23
6254739;11
13663147;1
5646304;0
9017254;30
4206663;9
2549284;0
5892262;40
12644092;20
14662180;25
17041402;1
2744574;0
6469571;36
9162754;5
6896447;63
2586229;0
17750073;0
3613370;0
9830513;8
6002287;37
2356309;103
16982161;2
14626456;23
14814130;44
16555353;2
7759083;0
15144113;7
5236361;7
8875872;21
16911428;9
17156044;3
11452943;1
17883297;0
3531504;38
17266462;5
11832004;15
8147896;71
12400328;6
3552414;24
6076054;36
12147597;1
17836758;0
12621363;1
13608118;80
12032647;1
16284325;0
4189810;22
6928148;12
6610391;1
11748140;22
17132948;2
437670;6
15976805;0
16046389;18
5861893;59
1753278;2
18083289;0
6859002;7
9690816;56
13131821;0
2482267;116
16951003;4
5751064;6
11078547;49
13074368;0
15200570;0
16015893;20
21512;21
6866854;1
14022862;1
1854759;8
13320289;7
18090426;0
15090220;1
10242664;11
16748325;8
17816772;1
241793;15
15316088;0
3680191;23
10764720;3
17020381;0
14211139;12
11672676;4
13772954;1
683969;1
11277200;20
17984547;0
10541138;21
15336831;15
13611070;2
4548394;7
12659743;0
11799434;23
3759045;4
12322113;1
13735263;11
5261063;31
13411728;5
17629862;0
14368132;2
14006962;0
2561813;13
17503844;2
8259259;4
16687146;10
16159975;4
6206946;2
10144509;2
7778636;3
14079664;16
18087405;0
17351843;0
10454527;25
14466402;5
769210;10
18029942;0
12901000;34
15339238;1
3093310;1
12621282;2
6533950;0
4255610;128
14506887;2
260951;66
1309325;0
10315188;0
6806362;7
705490;0
15677901;3
11832604;7
11559121;0
13154435;146
834562;61
14825287;0
17965962;0
576487;142
15461423;3
5828065;2
716292;45
6124983;85
13072903;4
11205538;21
3012762;1
12119546;6
15716003;0
11485952;14
15810863;6
18071417;0
11255895;21
8893392;69
12102825;0
11054582;62
17947473;1
958020;147
13279315;0
12103267;41
3118005;195
12160470;52
17871529;0
4722435;17
6729105;0
5663835;3
5390702;108
11405565;4
459303;7
12124316;43
15934739;8
7338979;0
14930772;30
18086095;0
17805525;2
15667563;2
644592;19
9237929;29
15741956;0
17802877;0
767208;20
17558332;0
18050230;0
17979438;0
18057589;0
882885;9
7200873;41
16326572;4
13121563;17
15701576;15
7022019;0
13350973;4
16347070;2
433183;4
16187904;5
13763107;1
4876909;56
1929405;1
5974329;31
1302179;107
3137010;14
2328634;0
16156193;0
985092;2
9840493;0
6485912;19
15445938;14
15543998;15
8517756;0
8564523;12
10201049;77
12672315;25
9446656;56
3220908;134
12621485;56
1577701;13
13635510;54
8916866;1
13569312;2
10028808;9
16090670;2
10737860;67
9800015;67
11043508;16
18082971;0
15185258;17
14822054;36
14854074;20
8595310;90
14909978;0
468202;138
17767039;0
14063829;1
8651165;67
5215853;24
10173506;22
16517420;0
13741800;10
17855022;0
17277207;0
6606334;0
16104855;3
9710833;59
15326211;27
17761617;1
4656142;89
17583984;0
8269436;89
3307831;100
14504362;13
16446376;13
13749560;1
12399593;0
17198066;1
14088024;12
12222024;0
933326;71
16865230;0
13231177;14
2405386;197
8056019;4
1273055;6
13004291;1
1241739;10
7497713;99
13171427;0
13596998;5
3340153;15
17950416;0
10051544;11
9951253;1
1463257;0
12601372;16
2471370;194
9291139;21
12399925;22
1362476;250
4602536;2
13873968;54
4335928;119
1678262;23
10262700;0
9149900;1
14679155;4
9934484;4
14062629;46
5076064;26
7144996;3
4718699;46
7334578;19
16229101;20
7703640;29
5819351;51
4223513;99
8642152;11
8250003;50
15317554;2
11447114;6
16597184;3
5596196;7
16336454;10
8363447;4
4936409;17
6505335;86
12380195;36
9877244;37
7606746;17
9780883;3
10652490;8
7424801;15
1947685;31
16318893;0
15406388;3
9017416;0
13768235;4
938410;9
5657981;54
1825989;46
17962224;0
15644867;5
12741393;1
14624599;0
1727101;0
15588642;45
17638768;0
9639251;1
7471750;20
9608728;8
6889792;64
11445011;0
8469941;19
7347896;4
7570055;1
2520679;48
14800051;1
18083866;0
12460481;27
13176777;16
9751522;12
1003171;13
17106637;0
16660180;12
4378246;4
9587175;8
13289455;1
16458686;20
13832449;21
15796518;28
16663068;0
17957068;0
10544134;1
12689384;44
13724797;5
16310565;10
15475748;5
13303506;2
17607077;0
15537678;4
17601042;3
16064313;0
13739130;3
9658216;3
9133599;30
16152839;15
16910185;4
10757948;0
14663283;20
17925616;0
10886383;12
2487328;0
17152449;3
10665169;1
8316352;9
709733;6
9797799;0
14226244;16
4153802;2
8581376;82
8081812;66
16132214;4
981369;15
11001575;59
1014374;91
13557554;17
17078992;12
4201199;56
9871694;53
1856493;20
15490684;30
11728046;50
13854377;5
14606893;4
16298254;0
9562962;9
17989850;0
17469663;3
4693891;39
7798047;0
18100555;0
17603405;1
3674667;1
11584419;0
17969406;0
15333057;9
261959;29
17451861;0
13710484;1
7156003;0
15529253;17
6047887;27
886019;35
3107828;48
16272607;0
3649211;0
8479437;33
7345631;46
17926245;1
11685529;27
10535009;26
570158;17
13931820;0
15183739;2
14387947;4
15164043;10
11221045;10
16037197;0
12134366;5
11664318;12
549664;1
14891240;4
15646832;9
797030;147
17624819;2
12768534;7
16538281;11
9667415;3
576520;63
15842844;10
1867872;0
1502273;1
1513454;0
12222095;0
1808212;4
13044402;0
17171593;0
16124081;1
17696958;0
5313252;43
3285554;5
17273642;6
661255;32
12719139;27
4792425;31
2990191;107
3621872;46
18073815;0
14657308;32
1973442;98
14246628;0
2709604;177
15000661;11
1926546;14
11809913;23
6220005;2
14251994;10
1297217;201
4692244;23
4376660;6
14299025;10
15404503;0
344043;124
5506449;147
2181211;15
4023404;142
2842858;61
17519335;2
3860986;0
15232455;19
292847;39
1801940;2
8728948;40
3860907;0
14318655;18
17491882;3
7526991;0
10965655;23
6180226;75
12078420;0
16450507;19
6644323;2
8214326;25
16309751;2
17693868;0
12938485;48
5796110;69
5010089;25
62423;0
13628646;20
12085741;27
18020461;0
11656223;55
8895075;48
3355955;91
16700657;4
14066307;1
7125793;42
16856941;6
6790972;0
9605711;20
11178546;105
219303;80
13323993;31
12908786;21
551490;39
17049631;7
876527;15
7204039;37
17630782;0
17556925;1
18071171;0
1357593;70
3046879;95
8267919;7
15713437;15
15269902;2
17695327;0
170750;183
1065714;213
13502986;31
16424987;0
13721711;29
3296584;33
4674329;69
13853136;3
6382038;15
2876761;18
6702661;33
729421;6
10820936;8
8710169;6
7430257;1
6039075;0
7426707;0
3659061;204
2774858;33
2143906;26
10290571;69
6027019;109
15267880;19
423610;10
747791;36
2084773;15
2143943;2
7110133;67
211500;30
17473273;4
2143882;15
1061953;51
4469675;25
798091;116
16821953;3
9938057;36
17207047;5
11470570;5
15543238;36
17247525;1
15237452;20
15279790;0
3599402;1
4604168;0
15999012;6
9474852;8
5537047;25
14668651;10
15303372;4
17326936;0
11501797;24
828244;7
15705869;7
13724416;17
8723844;5
16972612;2
8996450;0
8840190;0
3759217;20
12906239;0
13938481;10
17914512;0
11439843;2
7326379;1
9969698;0
6084543;114
13930695;0
11332303;43
15584477;8
1781640;21
12206635;0
11002482;0
17503925;0
16721134;0
16380523;23
15014749;0
16287504;20
17958994;0
7688981;8
13621834;1
326443;1
16729228;14
15899111;3
776641;0
1275293;16
16921763;1
8517585;31
211444;44
10803117;46
12770315;24
15156803;1
8593477;1
3786937;3
11315526;42
13658069;7
15334645;34
10079445;47
120293;71
15298292;25
9433302;212
1037715;43
12978103;2
9734480;88
16386641;5
399096;39
17761385;0
4488179;44
16801901;11
272233;167
13024724;31
4347246;84
8405224;34
14074598;22
8517999;0
4149085;1
8021798;14
14411443;2
15843290;1
11954533;0
13429687;16
12479635;11
8753004;2
3081217;2
2156343;3
2085407;19
2179527;9
13217222;0
16199386;18
17707207;3
7447050;15
3837487;61
15369925;0
17630604;0
12174102;19
7561278;16
13184834;21
8141573;50
17735333;0
13171584;0
14274304;8
17152296;9
13620167;54
11426768;36
1955384;2
13638132;2
2312331;52
13310867;9
6496725;0
1345066;2
2328467;2
5045048;31
1529611;2
13169453;4
16518485;1
10630048;21
5853587;20
8529887;29
13745221;5
892305;1
11097250;31
646275;57
4368494;40
3792734;68
6469423;0
15970276;3
11177790;0
8162050;0
14492861;0
9839182;4
18406701;0
311752;44
9851358;1
6986924;36
16286606;2
808841;17
9866461;1
952213;127
4731523;13
15176581;9
12597459;44
4561697;23
5393931;71
1177555;65
6300066;4
6282727;22
14835060;13
6799780;1
17149948;0
14412567;0
12733895;0
14039281;1
192162;237
3842573;158
5350727;0
4592057;7
11897025;0
3921497;10
4067159;35
17744949;0
8158709;38
17493852;5
843729;121
4552611;82
6879698;7
14692423;10
6669701;1
14850472;26
11902016;44
15012586;8
17039879;0
13931727;27
16205735;13
14157982;25
17206216;2
15264967;0
2139191;16
763214;26
6406098;98
10110419;53
9833524;9
8809721;0
14580793;4
16105175;1
5264999;145
11964027;19
13629756;3
12309658;1
8470560;46
17694801;0
17301558;0
6071026;1
5249232;150
7212888;122
11964300;6
1056151;142
15242424;35
17760842;0
17145686;2
7446385;91
9573767;37
13768127;1
9150620;13
7512252;0
15242948;11
13650862;21
11783844;7
7784061;110
10113751;37
5258528;94
13811808;10
9599324;45
4521407;16
7021764;8
5334527;23
2706194;96
3173812;118
4354549;5
16744049;8
1146228;12
15333985;25
15825347;21
9983027;56
9664064;110
15036212;34
2747197;156
16344132;19
16340143;0
17709353;1
4634016;28
6916102;105
16433137;1
6536810;68
15260915;9
3173331;33
13751298;44
18083205;0
12559490;19
5654095;109
16646897;0
14564908;0
7398088;13
17329518;1
18083445;0
15138255;1
16539314;21
1331106;28
9324140;16
844856;2
17919639;0
17707975;0
15657035;0
10481379;1
5963083;93
3281779;0
6420062;6
18087550;0
11078225;57
8912472;27
4748729;58
16763975;5
9915357;42
5913727;38
16202668;1
13740592;37
16937465;3
16688780;0
14976288;11
14459358;45
12510313;66
4273342;25
6532332;119
3222655;35
16723055;6
8005812;135
17280911;0
599449;15
7512059;0
6264576;20
16913574;3
11014012;70
13045239;90
17502428;1
17460325;0
12977841;1
10586228;5
13304944;44
14568066;0
7495485;82
1391321;26
17885137;0
6508672;7
4577768;65
4732300;14
13153436;59
2862767;120
2267294;5
9147738;23
8606565;27
7431832;0
15523261;0
814586;107
12578084;56
13731183;28
14752527;22
3675274;11
1318990;3
759575;49
15898462;7
3810592;1
600476;274
11898401;21
6835388;0
15756617;2
13201806;13
5560037;132
14855968;16
935666;38
11645634;52
10807501;17
3730859;0
10809345;44
4723540;71
16863567;0
3274958;16
6637689;112
14275773;35
15844162;5
9897373;98
14883351;16
2069026;5
10914136;0
17571002;2
459362;10
1248292;122
13383398;0
12985516;5
16286535;22
12633056;29
1227155;41
11885574;41
1041784;73
947561;19
17197503;5
7692553;51
5922640;0
10869667;12
5814367;11
3880319;39
16659094;1
11645913;57
1453560;11
1202053;0
10692787;0
11278205;16
12195464;3
9242362;40
1759030;0
15557427;2
7702586;73
3277613;82
17932388;1
17631598;1
15415978;5
12895435;34
17614740;0
17137625;0
8900002;7
14937541;19
852660;43
16984516;0
15836964;1
2917257;127
8542505;12
4661450;3
13699554;2
18024767;0
2046858;5
11439080;0
15293357;16
9421378;12
5567395;12
14156890;13
17840543;0
7069975;1
7275049;2
17166450;1
6791289;5
3906388;7
16174275;16
11686164;12
15136826;6
16344480;4
13391385;4
11578007;16
17671936;0
16943785;1
8385825;78
17899553;0
5473778;17
13912466;0
13814652;5
16913634;7
708275;5
17377256;3
17815497;0
14947611;16
6455985;0
11537530;1
4798571;7
17886112;0
14152054;4
922397;39
17742576;0
16490785;10
12289947;81
14725804;44
15561819;2
13818220;0
13620043;24
1014396;0
4338303;13
10808685;0
14063867;2
8711843;39
783647;6
18007857;0
721377;12
1581523;6
13805573;20
8259324;0
12808036;18
8735185;24
17844300;0
17651985;3
11164692;4
14213975;1
13314171;4
9941810;6
15786712;0
9977208;29
10048277;30
12439750;19
5987757;39
8065782;21
6909066;25
13766976;2
14039000;0
12798319;1
15726431;1
6698120;14
16015412;2
17985486;0
17683041;0
6444356;0
17182187;2
10273886;0
9306092;35
14444917;16
6319799;140
11598644;21
17264909;5
6220072;3
15309861;6
10191387;13
17401791;0
14173469;1
6549134;7
8375620;101
16697170;11
16238979;13
13341107;0
356344;23
6379619;0
9836719;47
17013128;1
540774;25
5639184;3
15699351;1
11665765;79
7322409;0
6300447;65
15711774;9
6354578;0
2143481;27
7087425;0
17862057;0
9678577;1
3122914;12
7539446;16
15165114;6
15578722;9
473093;1
3652260;19
17440264;2
13877897;0
12817021;15
15696466;0
17710161;0
15086167;7
13759644;2
12894996;30
16137120;2
16460621;3
17483360;0
468104;9
1326607;0
17821796;0
15044451;27
17030232;5
3755204;38
3495741;54
4122584;0
15813025;1
8902683;6
13611880;13
12322438;23
7288673;16
14335128;31
17363530;6
6962914;4
11159258;33
5043875;0
17487927;0
9622408;0
5505197;45
2622638;1
16389085;0
2697586;1
13664256;0
16541851;0
16270111;10
1359703;2
7591415;6
17246248;1
15483686;0
17085737;0
15281910;1
590710;33
17300749;1
14737845;3
2538950;0
12903333;6
1304363;3
10706867;0
9982198;6
5278933;21
477426;11
15373868;8
14447133;9
16485473;0
12689879;17
929062;127
16856588;3
16856718;1
9501757;20
13819405;4
8797873;88
16334390;3
9781966;9
12216217;8
5437526;9
5857805;29
774008;0
541406;0
8139307;17
740338;6
6498310;7
13023039;29
1168731;6
17391472;0
17861135;0
17704854;1
12962005;6
11221120;25
26825;66
17630803;0
17639827;0
14459630;15
12779596;49
3470927;26
12600216;2
16109095;12
7139381;0
15376574;0
12393296;31
9505365;0
488462;202
15256476;38
18028920;0
8594166;39
482122;3
8284074;12
15357916;3
3598873;1
17597068;0
3745044;0
6919359;21
4147823;14
8931977;7
17605703;0
7745079;65
764798;35
12703101;1
4652871;54
5161334;24
13230236;3
13131987;0
15200478;3
8290016;7
15703448;18
12985143;0
17899022;0
12098246;4
17496023;0
10315683;0
14720487;3
9675688;20
12297465;2
12237757;31
16806380;1
15907899;1
10806797;2
8216240;72
11839733;22
4162483;109
18100690;0
10493296;27
9584282;28
8332462;53
10759863;2
9840459;4
13787891;3
4089577;0
8249433;2
5915733;1
17815813;0
252062;237
10786682;0
17470592;3
15807489;5
15928469;31
11200925;2
11159389;4
4878404;35
11079040;7
11111210;62
12903662;2
4138982;1
6411256;9
1166096;3
7492278;22
895755;137
11654183;12
18039991;2
15426059;0
16365070;17
16074324;0
16502518;0
4870077;39
1024097;22
18099061;0
10980361;9
178347;71
14156752;0
6141143;5
1333057;1
13729467;0
9411914;2
2891372;1
14570697;4
93976;52
6804309;0
1205304;23
16423558;0
3665728;7
6586266;1
14047599;1
13018469;17
13290627;1
10011009;0
2893115;8
7147050;104
8793258;76
5044290;135
5276254;0
12245205;3
16597156;0
1716687;127
15607572;4
754678;132
14909549;11
17619262;3
8949502;0
7908267;41
15179188;1
12826977;57
6124816;123
15482824;0
16361789;10
5438029;22
4195662;0
4692452;2
4693520;72
17931980;0
14421409;17
6917545;41
13323659;7
16240425;2
675713;8
10146839;1
4153909;2
7100128;8
14568768;0
6835848;0
15433501;20
12806055;102
8315255;0
14568994;0
6342881;8
18100901;0
1740906;150
9761470;2
7623716;17
14907849;9
815818;130
12444580;2
17851640;1
17692216;0
9255298;5
13973118;2
1062218;96
9090960;2
2071729;11
723088;85
15331348;28
14514754;0
17398411;1
9206552;38
8551651;8
11854522;10
2711470;4
7692443;0
6151719;32
13850986;9
14601715;54
13944536;31
6616129;9
17803784;2
13543664;17
14264405;52
11117931;79
17933443;0
7932927;0
11077428;60
8814854;36
17519734;6
11995217;19
18086900;0
13880255;12
5895578;16
7091166;0
6287069;110
14551525;18
17744508;1
15968587;19
14911737;11
12080427;27
7190795;0
888289;161
921173;45
12032976;3
6742095;1
16907849;0
13357233;62
7689476;123
16367758;4
17260485;3
17107343;2
5705050;15
4548283;196
256004;88
730347;72
5263967;114
762701;30
15520938;0
283862;3
12178970;13
3430791;4
10681179;1
3402179;46
14446875;20
7110196;134
18049053;0
943200;17
8531261;0
10670494;2
9384541;4
12605100;9
2779847;1
15373245;1
13340851;8
17467407;0
3173604;4
17620194;3
17543593;5
10377809;41
12510206;36
14225032;2
10052073;20
10130666;5
11960575;44
1165976;0
12994845;45
17724422;2
15723292;4
14417606;26
9901505;2
7643800;0
4138837;71
8701236;24
17489976;0
268275;42
15726578;2
12488661;7
18085722;0
16515248;9
11665588;6
15736028;7
17716874;2
11608880;64
1128626;147
6410739;2
927754;139
16432261;13
15121643;0
12100389;48
15487938;17
13938008;19
17250620;6
6925889;59
13126049;37
13688121;20
11881007;24
11132301;8
15551352;17
2091802;4
18082835;0
3527783;68
13630804;56
4029657;23
16645339;13
8255449;9
16316869;2
10188977;0
17175467;2
13002991;28
3860278;0
14209238;2
11688399;27
16568107;3
9839053;59
9456855;65
16074375;26
4507525;7
15744855;5
8536053;7
645934;57
11524307;12
14865715;3
1471688;3
5155124;35
17003123;9
618576;116
17950515;0
9588507;1
12867405;14
3121641;17
11946007;7
17647524;0
14402318;16
4047408;121
14736236;52
9910427;2
8549390;14
7944151;0
8215981;5
13871966;15
2895896;14
10904024;85
17093985;0
6890860;0
16951413;1
13605005;6
14620305;1
7830063;100
6617552;51
15478451;14
3238612;11
11890982;15
12222300;0
17155326;5
409534;1
17354958;1
5778524;28
1296727;188
7855175;3
8519462;3
17731382;0
11144739;3
823321;21
1675910;0
15637914;7
11799435;41
10532263;27
14667406;19
14275742;15
14771127;6
12542712;1
13217416;41
12694693;7
15840281;3
3813529;41
5548216;46
15080341;16
16230024;0
8051359;4
15864613;17
3476560;128
14199893;22
15402634;7
656520;21
13222284;36
646943;62
15521417;31
14852553;19
14242954;25
17745823;2
17155304;1
8108997;111
2143961;40
6370394;95
6859839;25
3681786;22
11841192;6
336869;100
594298;223
1038867;321
9230099;86
7571127;30
10913431;0
8061581;0
13627260;1
2495675;18
13537022;11
6885070;9
11815109;0
5571204;61
5776887;10
8896741;0
7406773;5
11916120;119
15105570;0
659887;2
12357602;17
14742344;13
17139644;7
9589752;30
17811060;1
6720967;0
9287576;6
13213701;1
17296243;1
9379902;1
11440337;3
9295135;6
10063740;6
10063741;19
12690132;4
14588129;1
17150672;1
17540293;0
15938319;15
17471955;1
12819874;0
16545759;0
5930274;2
9986394;45
537926;8
17262067;6
13408642;8
15763726;1
17710096;0
14367286;1
13931847;7
9430830;8
1162707;97
5515561;17
15838602;0
4274515;2
14145594;47
2984815;34
887754;15
16044342;2
15120596;7
16447032;3
6336716;1
15667574;3
817734;40
5132570;19
15152716;7
4224519;13
10419747;0
18095441;0
9773037;48
10607629;34
13945713;0
17259719;0
16910523;4
15298033;13
